id	ttext
410291067570118656	В Открыточке не зачекинилась :( #пичалька
410299967723806720	Скучаю , дома так холодно без нее ;( #lovely #grandmother #like #yakutsk_germany http://t.co/UwbjHXM9W3
410301954347118592	#beach на улице дождь и ужасная холодина... с каких это пор мне в такую погоду дома не сидится?(
410304268269527040	Сегодня концерт театра ""Базар жок!"". Вот некоторые люди нас не позвали... #забылипронас ( #концерт
410305731498627072	Жду ключ уже очень долго, участвую в конкурсах, а он все не приходит :(  #Heartstone_ru
410306048948731904	Третий час мат помощь(((( #ПрофкомВлГУ #работа #трудяжка http://t.co/SOZG8oC7CM
410306050274123776	Жду ключ уже очень долго, участвую в конкурсах, а он все не приходит :( #Hearthstone_ru
410306280197070848	Всёёё. #TheVampireDiaries больше не сериал, а сплошная ерунда. Помню моменты, когда серии ждали, тряслись...а теперь. 9ая - финиш. :(
410342972035969024	Уже зибалась и хочу домой( #hate #school http://t.co/nTvDlsLmBa
410351535348932608	@SurkovRussia И ведь НИКТО не поправил! ((( Четверостишие Тютчева ""Умом Россию не понять"" написано 28 ноября 1866 года. #пичалька
410351681801437184	хотел обратно в #Хабаровск к друзьям, хотел дальше работать в органах власти, но не прожить там на это вознаграждение:(
410355732442529792	Приїхали ;( “@euromaidan: Из Украины выселяют грузинских журналистов. #Євромайдан #Евромайдан #Euromaidan #Україна”
410356784747270144	Мы можем грязно убраться...или чисто лить грязь...( #FF_RU
410357789085560832	Столько суеты...и все напрасно((( единственный день и то не получилось.. #мнаюмна_21
410358551123460096	На этот раз не смогла удержать равновесие..упала(( #зима #скользко #первое_падение
